scalar,RGB_r,RGB_g,RGB_b
0.0,0,0,0
0.0009775171065493646,1,0,1
0.0019550342130987292,2,0,2
0.002932551319648094,3,0,3
0.0039100684261974585,5,0,4
0.004887585532746823,6,0,5
0.005865102639296188,7,0,6
0.006842619745845552,8,0,7
0.007820136852394917,9,0,9
0.00879765395894428,10,0,10
0.009775171065493646,11,1,11
0.010752688172043012,12,1,12
0.011730205278592375,13,1,13
0.012707722385141739,14,1,14
0.013685239491691105,15,1,15
0.01466275659824047,16,1,16
0.015640273704789834,16,1,17
0.016617790811339198,17,1,18
0.01759530791788856,18,1,19
0.01857282502443793,19,1,20
0.019550342130987292,19,1,20
0.020527859237536656,20,1,21
0.021505376344086023,21,1,22
0.022482893450635387,21,1,23
0.02346041055718475,22,1,24
0.024437927663734114,22,1,24
0.025415444770283478,23,1,25
0.026392961876832845,23,1,26
0.02737047898338221,24,1,27
0.028347996089931573,24,1,28
0.02932551319648094,25,1,28
0.030303030303030304,25,1,29
0.03128054740957967,26,1,30
0.03225806451612903,26,1,31
0.033235581622678395,27,2,32
0.03421309872922776,27,2,33
0.03519061583577712,27,2,34
0.03616813294232649,27,2,35
0.03714565004887586,28,2,36
0.03812316715542522,28,2,37
0.039100684261974585,28,2,38
0.04007820136852395,28,2,39
0.04105571847507331,29,2,40
0.042033235581622676,29,2,41
0.043010752688172046,29,2,42
0.04398826979472141,29,2,43
0.044965786901270774,29,2,44
0.04594330400782014,29,2,45
0.0469208211143695,29,2,46
0.047898338220918865,30,2,47
0.04887585532746823,30,2,47
0.04985337243401759,30,2,48
0.050830889540566956,30,2,49
0.05180840664711633,30,2,50
0.05278592375366569,30,2,51
0.053763440860215055,30,2,52
0.05474095796676442,30,3,53
0.05571847507331378,30,3,54
0.056695992179863146,30,3,55
0.05767350928641251,30,3,56
0.05865102639296188,30,3,57
0.059628543499511244,30,3,58
0.06060606060606061,30,3,59
0.06158357771260997,30,3,60
0.06256109481915934,30,3,61
0.0635386119257087,30,3,62
0.06451612903225806,29,3,63
0.06549364613880743,29,3,64
0.06647116324535679,29,3,65
0.06744868035190615,29,3,66
0.06842619745845552,29,3,66
0.06940371456500488,29,3,67
0.07038123167155425,29,3,68
0.07135874877810362,29,3,69
0.07233626588465299,28,3,70
0.07331378299120235,28,3,71
0.07429130009775171,28,3,72
0.07526881720430108,28,3,73
0.07624633431085044,28,4,74
0.0772238514173998,28,4,74
0.07820136852394917,27,4,75
0.07917888563049853,27,4,76
0.0801564027370479,27,4,77
0.08113391984359726,27,4,78
0.08211143695014662,27,4,78
0.08308895405669599,26,4,79
0.08406647116324535,26,4,80
0.08504398826979472,26,4,81
0.08602150537634409,26,4,82
0.08699902248289346,26,4,83
0.08797653958944282,25,4,83
0.08895405669599218,25,4,84
0.08993157380254155,25,4,85
0.09090909090909091,25,4,86
0.09188660801564028,24,4,87
0.09286412512218964,24,4,87
0.093841642228739,24,4,88
0.09481915933528837,24,4,89
0.09579667644183773,23,4,90
0.0967741935483871,23,4,91
0.09775171065493646,23,4,91
0.09872922776148582,23,4,92
0.09970674486803519,22,4,93
0.10068426197458455,22,4,94
0.10166177908113391,22,5,94
0.10263929618768329,22,5,95
0.10361681329423265,21,5,96
0.10459433040078202,21,5,97
0.10557184750733138,21,5,97
0.10654936461388075,21,5,98
0.10752688172043011,20,5,99
0.10850439882697947,20,5,100
0.10948191593352884,20,5,100
0.1104594330400782,20,5,101
0.11143695014662756,19,5,102
0.11241446725317693,19,5,103
0.11339198435972629,19,5,103
0.11436950146627566,19,5,104
0.11534701857282502,19,5,105
0.11632453567937438,19,5,105
0.11730205278592376,18,5,106
0.11827956989247312,18,5,107
0.11925708699902249,18,5,107
0.12023460410557185,18,5,108
0.12121212121212122,18,5,109
0.12218963831867058,18,5,109
0.12316715542521994,18,5,110
0.1241446725317693,18,5,111
