scalar,RGB_r,RGB_g,RGB_b
0.0,0,0,4
0.015873015873015872,2,1,10
0.031746031746031744,4,3,19
0.047619047619047616,7,5,27
0.06349206349206349,11,7,36
0.07936507936507936,16,9,46
0.09523809523809523,21,11,56
0.1111111111111111,27,12,65
0.12698412698412698,34,12,75
0.14285714285714285,40,11,84
0.15873015873015872,48,10,91
0.1746031746031746,55,9,97
0.19047619047619047,62,9,102
0.20634920634920634,69,10,105
0.2222222222222222,75,12,107
0.23809523809523808,82,14,109
0.25396825396825395,88,16,110
0.2698412698412698,95,19,110
0.2857142857142857,101,21,110
0.30158730158730157,108,24,110
0.31746031746031744,114,26,110
0.3333333333333333,120,28,109
0.3492063492063492,127,30,108
0.36507936507936506,133,33,107
0.38095238095238093,140,35,105
0.3968253968253968,146,37,104
0.4126984126984127,153,40,101
0.42857142857142855,159,42,99
0.4444444444444444,165,45,96
0.4603174603174603,172,47,93
0.47619047619047616,178,50,90
0.49206349206349204,184,53,87
0.5079365079365079,190,56,83
0.5238095238095237,196,60,79
0.5396825396825397,201,64,75
0.5555555555555556,207,68,70
0.5714285714285714,212,72,66
0.5873015873015872,217,77,61
0.6031746031746031,221,82,57
0.6190476190476191,226,87,52
0.6349206349206349,230,93,47
0.6507936507936507,234,99,42
0.6666666666666666,237,105,37
0.6825396825396826,240,111,32
0.6984126984126984,243,118,27
0.7142857142857142,245,125,21
0.7301587301587301,247,132,16
0.746031746031746,249,139,11
0.7619047619047619,250,146,7
0.7777777777777777,251,154,6
0.7936507936507936,252,161,8
0.8095238095238095,252,169,14
0.8253968253968254,252,177,21
0.8412698412698412,251,185,30
0.8571428571428571,250,193,39
0.873015873015873,249,201,49
0.8888888888888888,247,209,60
0.9047619047619047,246,217,72
0.9206349206349206,244,224,85
0.9365079365079365,242,232,100
0.9523809523809523,241,239,116
0.9682539682539681,243,245,133
0.9841269841269841,246,250,150
1.0,252,255,164
