scalar,RGB_r,RGB_g,RGB_b
0.0,13,8,135
0.015873015873015872,25,6,140
0.031746031746031744,34,6,144
0.047619047619047616,42,5,147
0.06349206349206349,50,5,151
0.07936507936507936,57,4,154
0.09523809523809523,64,4,156
0.1111111111111111,70,3,159
0.12698412698412698,77,2,161
0.14285714285714285,84,2,163
0.15873015873015872,90,1,165
0.1746031746031746,96,1,166
0.19047619047619047,103,0,167
0.20634920634920634,109,0,168
0.2222222222222222,115,1,168
0.23809523809523808,121,2,168
0.25396825396825395,127,3,168
0.2698412698412698,133,6,167
0.2857142857142857,139,10,165
0.30158730158730157,145,14,163
0.31746031746031744,150,19,161
0.3333333333333333,156,23,158
0.3492063492063492,161,28,155
0.36507936507936506,166,32,152
0.38095238095238093,171,37,148
0.3968253968253968,176,41,145
0.4126984126984127,180,46,141
0.42857142857142855,185,50,137
0.4444444444444444,189,55,133
0.4603174603174603,193,59,130
0.47619047619047616,197,64,126
0.49206349206349204,201,69,122
0.5079365079365079,205,73,118
0.5238095238095237,209,78,115
0.5396825396825397,212,82,111
0.5555555555555556,216,87,108
0.5714285714285714,219,92,104
0.5873015873015872,222,96,101
0.6031746031746031,225,101,97
0.6190476190476191,228,106,94
0.6349206349206349,231,111,90
0.6507936507936507,234,116,87
0.6666666666666666,237,121,83
0.6825396825396826,239,126,80
0.6984126984126984,242,131,76
0.7142857142857142,244,136,73
0.7301587301587301,246,141,69
0.746031746031746,248,147,66
0.7619047619047619,249,153,62
0.7777777777777777,250,158,59
0.7936507936507936,252,164,55
0.8095238095238095,253,170,52
0.8253968253968254,253,176,49
0.8412698412698412,254,182,46
0.8571428571428571,254,188,43
0.873015873015873,253,195,40
0.8888888888888888,253,201,38
0.9047619047619047,252,208,37
0.9206349206349206,251,214,36
0.9365079365079365,249,221,37
0.9523809523809523,247,228,37
0.9682539682539681,245,235,39
0.9841269841269841,242,242,39
1.0,240,249,33
