scalar,RGB_r,RGB_g,RGB_b
0.0,68,1,84
0.015873015873015872,70,7,90
0.031746031746031744,71,13,96
0.047619047619047616,71,19,101
0.06349206349206349,72,24,107
0.07936507936507936,72,30,111
0.09523809523809523,72,35,116
0.1111111111111111,72,40,120
0.12698412698412698,71,45,124
0.14285714285714285,70,50,127
0.15873015873015872,69,55,130
0.1746031746031746,67,60,132
0.19047619047619047,66,65,134
0.20634920634920634,64,70,136
0.2222222222222222,62,74,137
0.23809523809523808,60,79,138
0.25396825396825395,58,83,139
0.2698412698412698,56,87,140
0.2857142857142857,54,92,141
0.30158730158730157,52,96,141
0.31746031746031744,50,100,142
0.3333333333333333,49,104,142
0.3492063492063492,47,108,142
0.36507936507936506,45,112,142
0.38095238095238093,44,116,142
0.3968253968253968,42,119,142
0.4126984126984127,41,123,142
0.42857142857142855,39,127,142
0.4444444444444444,38,131,142
0.4603174603174603,36,135,142
0.47619047619047616,35,138,141
0.49206349206349204,33,142,141
0.5079365079365079,32,146,140
0.5238095238095237,31,150,139
0.5396825396825397,31,154,138
0.5555555555555556,31,157,137
0.5714285714285714,31,161,135
0.5873015873015872,33,165,134
0.6031746031746031,35,169,132
0.6190476190476191,38,172,129
0.6349206349206349,42,176,127
0.6507936507936507,47,180,124
0.6666666666666666,53,183,121
0.6825396825396826,59,187,117
0.6984126984126984,66,190,113
0.7142857142857142,74,194,109
0.7301587301587301,82,197,105
0.746031746031746,90,200,100
0.7619047619047619,99,203,95
0.7777777777777777,108,206,89
0.7936507936507936,118,208,84
0.8095238095238095,128,211,77
0.8253968253968254,138,213,71
0.8412698412698412,148,216,65
0.8571428571428571,159,218,58
0.873015873015873,169,220,51
0.8888888888888888,180,221,44
0.9047619047619047,191,223,37
0.9206349206349206,202,224,31
0.9365079365079365,212,226,26
0.9523809523809523,223,227,24
0.9682539682539681,233,228,26
0.9841269841269841,243,230,30
1.0,253,231,37
